x1,x2,x3,target
9.13,5.0,-51.12,low
14.13,5.18,-41.83,low
32.43,2.93,-11.22,low
22.68,9.95,-47.3,low
50.31,13.34,-45.66,low
17.48,10.15,-12.82,low
14.66,5.26,-49.17,low
36.11,9.55,-27.09,low
88.9,12.13,7.37,low
77.3,5.41,-13.58,low
53.75,22.33,-38.54,low
58.79,7.05,-2.87,low
54.67,11.79,4.79,low
17.65,3.93,4.91,low
15.66,26.99,-41.21,low
86.28,8.13,-39.03,low
39.68,8.88,8.53,low
22.97,7.73,-19.4,low
80.68,24.4,1.97,low
13.6,16.08,-23.49,low
42.05,8.75,-26.78,low
9.57,6.55,-39.18,low
89.19,2.42,-53.45,low
48.11,2.73,-52.92,low
43.1,5.25,-21.06,low
31.97,4.16,9.9,low
59.55,3.55,4.31,low
29.99,9.44,-30.18,low
79.2,18.72,-48.72,low
23.57,2.61,-12.05,low
52.29,5.09,-26.88,low
72.69,3.77,-41.07,low
75.92,7.58,-43.49,low
2.05,4.84,-5.94,low
30.91,6.56,-31.73,low
85.53,11.83,7.82,low
58.05,6.37,-29.71,low
14.54,19.27,7.87,low
24.63,3.61,-33.24,low
26.91,3.16,7.45,low
22.25,3.81,-48.34,low
74.0,18.28,-19.67,low
75.09,5.8,-11.21,low
89.5,4.83,-59.87,low
64.87,9.77,-13.49,low
43.79,11.38,-57.66,low
79.91,15.91,3.5,low
49.3,11.18,-3.49,low
31.45,3.88,-0.93,low
39.76,17.71,-35.14,low
32.21,4.49,-44.7,low
28.77,19.14,-27.52,low
40.41,1.86,-48.96,low
23.06,20.8,-31.4,low
-8.23,12.21,-0.05,low
65.25,13.79,-32.34,low
5.21,5.94,-36.99,low
51.86,2.96,2.26,low
58.88,12.85,9.34,low
81.51,13.1,-15.43,low
22.42,4.84,4.67,low
11.46,10.79,-22.35,low
6.18,5.17,-36.49,low
4.19,6.92,-4.22,low
46.62,7.45,-38.85,low
10.42,7.77,-27.01,low
25.9,3.33,-26.01,low
40.67,10.03,-2.5,low
11.1,17.6,9.24,low
36.64,4.19,-21.71,low
26.63,10.25,-3.38,low
37.62,10.51,-21.34,low
28.64,12.72,-39.31,low
82.3,6.2,-4.46,low
57.79,7.15,-7.1,low
65.29,6.63,-52.5,low
67.32,14.47,-41.3,low
35.3,25.21,-25.37,low
45.45,8.92,8.87,low
50.11,6.52,-54.66,low
52.35,5.48,-3.52,low
26.71,9.78,-35.11,low
77.41,8.51,-26.5,low
15.26,8.27,-38.87,low
38.68,14.53,-46.23,low
27.9,9.75,-31.12,low
84.4,5.32,-17.46,low
85.81,1.52,-39.21,low
42.08,14.59,-59.67,low
65.96,11.82,-13.22,low
58.7,27.58,-6.57,low
12.08,2.94,-56.77,low
35.22,4.0,2.14,low
39.19,25.1,-26.64,low
32.02,2.89,-1.31,low
66.3,7.22,-42.94,low
13.39,12.38,-58.02,low
41.74,5.29,-37.29,low
61.87,4.74,-59.42,low
5.24,8.14,6.28,low
55.0,10.28,-16.05,low
19.84,15.48,-29.08,low
8.58,5.3,-31.26,low
29.88,19.05,-15.7,low
63.38,5.18,1.61,low
70.68,8.56,-12.93,low
77.72,8.51,-10.55,low
4.41,12.77,-23.84,low
6.96,7.95,7.03,low
33.36,8.06,-0.08,low
83.19,19.67,-8.25,low
30.69,6.79,-32.19,low
54.97,23.44,-41.58,low
54.58,6.85,-2.03,low
18.91,11.98,-59.1,low
55.84,13.14,-30.42,low
25.78,11.41,-16.5,low
27.22,9.96,-29.44,low
62.37,9.39,-33.82,low
69.93,17.3,-6.7,low
59.67,13.97,-23.33,low
30.45,3.25,-6.45,low
46.2,5.56,-23.69,low
98.18,7.42,0.41,low
47.87,6.23,-48.97,low
14.18,16.64,2.56,low
26.08,15.98,-34.71,low
36.58,9.44,4.03,low
72.5,19.77,-34.82,low
39.46,11.29,-25.9,low
-17.47,11.1,-44.78,low
29.88,4.85,-42.0,low
76.11,6.92,-10.5,low
-6.59,7.12,0.94,low
5.87,9.17,-37.92,low
55.94,7.15,-9.3,low
37.27,16.18,1.91,low
35.01,4.04,-9.27,low
14.74,8.14,-5.33,low
62.61,7.76,-12.74,low
59.88,8.34,-53.33,low
53.65,15.11,-15.82,low
-12.88,8.92,2.46,low
14.16,14.91,-56.87,low
73.26,4.79,-31.09,low
42.98,6.14,-42.67,low
-4.86,13.28,-0.64,low
43.68,12.37,-11.86,low
4.46,15.75,-59.41,low
71.32,4.58,-21.98,low
62.02,6.44,-58.73,low
11.73,18.76,8.06,low
51.61,5.82,7.24,low
4.17,10.77,-4.07,low
18.4,6.78,-32.11,low
72.38,5.93,-42.0,low
60.51,16.49,-39.27,low
25.36,6.43,6.74,low
73.61,17.23,-10.22,low
28.57,11.84,-48.05,low
86.69,9.41,-47.13,low
55.02,5.95,-42.36,low
64.16,9.92,-54.18,low
34.21,7.33,5.71,low
48.55,7.26,-10.89,low
24.92,26.3,-8.03,low
60.85,9.34,-42.03,low
22.24,1.98,6.43,low
28.06,20.3,5.66,low
69.89,3.4,-5.65,low
73.86,4.71,-29.43,low
92.96,13.72,-52.19,low
52.87,8.77,-38.49,low
32.81,5.26,-37.77,low
77.68,17.8,-1.87,low
6.0,14.0,-34.99,low
29.58,1.29,-33.03,low
47.83,12.12,3.87,low
55.39,14.13,-14.82,low
76.36,6.49,-31.17,low
19.66,13.53,-44.1,low
30.95,7.25,-52.84,low
21.75,8.9,-32.43,low
64.81,13.72,-53.68,low
18.33,1.42,-47.27,low
3.7,8.4,-8.63,low
57.41,19.65,-31.74,low
63.86,8.69,-23.2,low
66.27,13.36,-52.79,low
49.9,10.8,-14.68,low
40.6,4.12,-55.71,low
64.44,6.87,-17.55,low
27.97,5.73,-8.32,low
59.1,9.63,-8.89,low
26.98,23.2,-25.22,low
12.34,11.71,-40.66,low
24.97,8.38,-16.47,low
60.46,8.19,-27.0,low
22.12,15.52,-29.23,low
36.09,7.61,-21.53,low
66.79,3.01,-6.31,low
16.05,30.56,-18.53,low
63.51,5.8,-2.5,low
59.99,9.67,-17.66,low
3.84,6.12,-47.58,low
38.56,7.91,-31.03,low
45.63,20.98,-14.19,low
67.94,5.82,-14.58,low
60.12,6.88,-0.66,low
47.64,4.02,7.44,low
26.31,26.19,0.01,low
1.03,14.21,1.27,low
50.08,7.63,-19.67,low
68.04,9.22,3.1,low
37.33,23.72,-36.3,low
80.25,6.64,-39.15,low
27.0,3.77,-53.54,low
33.21,13.08,-42.86,low
22.92,3.69,-37.4,low
-5.31,22.94,-56.04,low
46.99,5.79,-57.71,low
7.18,7.15,-19.23,low
-1.05,9.03,-43.64,low
70.89,8.2,9.41,low
43.64,6.55,-1.82,low
55.46,4.6,-30.62,low
53.18,11.7,-22.66,low
8.97,9.23,-37.76,low
20.76,8.95,-33.45,low
17.34,6.25,-33.15,low
66.3,5.96,-52.48,low
34.14,18.3,-43.29,low
42.78,7.9,-11.46,low
31.33,8.07,-54.12,low
56.4,11.85,-50.97,low
44.78,8.88,-34.15,low
36.76,13.79,-37.73,low
30.15,16.04,-0.26,low
52.7,7.19,-6.42,low
71.27,6.89,6.45,low
28.67,1.26,-22.08,low
47.66,12.4,1.16,low
80.98,3.71,-2.14,low
14.44,15.73,-57.61,low
35.27,10.33,-12.3,low
45.93,3.15,-15.45,low
67.88,13.48,-46.37,low
-12.73,9.78,6.36,low
16.08,14.29,-30.68,low
-13.5,10.81,-52.92,low
4.76,7.62,4.68,low
55.28,15.59,0.28,low
35.36,6.16,-15.59,low
52.01,11.46,-21.19,low
28.34,12.18,0.55,low
15.41,13.5,8.01,low
69.95,11.19,-34.18,low
80.4,5.42,9.69,low
46.27,17.19,-43.11,low
72.05,7.34,-59.92,low
11.3,2.68,-12.13,low
1.5,12.0,7.53,low
28.72,5.44,-8.67,low
41.61,3.92,-19.09,low
21.95,21.41,-58.83,low
71.05,6.3,-28.23,low
15.13,7.22,-12.07,low
36.47,10.47,-52.83,low
86.42,13.23,-2.79,low
52.76,7.98,-49.28,low
86.5,13.17,-20.55,low
84.68,5.38,-52.58,low
69.57,8.4,-2.11,low
69.35,10.84,-14.33,low
12.23,7.05,7.98,low
56.82,10.61,4.63,low
91.84,2.16,2.28,low
28.35,4.51,-49.1,low
11.33,6.36,-14.14,low
68.77,15.08,-54.04,low
35.9,6.39,-22.2,low
23.1,13.06,-30.81,low
9.21,2.07,5.89,low
25.58,20.18,-0.73,low
77.31,3.74,-40.59,low
30.24,1.43,-20.83,low
59.78,3.85,-20.76,low
77.02,6.85,-33.15,low
12.82,11.9,-13.12,low
12.84,16.3,-10.61,low
62.81,9.74,6.07,low
36.24,4.64,-1.57,low
38.13,14.02,-30.68,low
78.12,7.91,4.84,low
30.17,1.45,-39.02,low
7.99,5.05,-3.96,low
52.22,18.6,-4.47,low
72.79,8.69,7.2,low
68.54,8.52,-42.53,low
86.61,3.45,-25.42,low
60.4,4.18,-52.02,low
20.13,12.64,4.64,low
39.12,5.58,-58.6,low
11.6,15.76,-0.45,low
35.42,5.13,4.35,low
15.57,4.46,-11.53,low
76.66,3.02,-53.45,low
27.02,11.09,-35.91,low
71.28,7.28,-15.86,low
8.56,8.83,-58.37,low
46.49,6.19,-4.21,low
67.0,2.32,6.47,low
24.48,10.63,-2.31,low
58.53,6.15,-22.67,low
69.06,11.75,-17.45,low
22.31,9.97,-41.0,low
32.76,4.57,-54.35,low
12.84,3.42,-20.26,low
62.11,5.6,-16.6,low
19.83,7.2,-53.48,low
51.58,14.17,-44.04,low
68.17,14.58,-10.15,low
47.26,9.7,-17.67,low
75.12,13.63,-54.2,low
11.25,4.67,-26.09,low
80.37,6.53,9.61,low
33.37,2.22,-27.06,low
78.2,9.06,-43.57,low
21.7,4.72,5.4,low
25.4,2.6,-51.24,low
73.53,18.12,-38.2,low
47.57,11.2,-19.09,low
19.09,10.98,-26.28,low
9.84,13.91,-29.41,low
64.57,6.88,-5.55,low
45.17,8.39,-59.46,low
11.67,12.3,5.87,low
92.69,7.65,-12.41,low
45.13,3.84,-27.74,low
83.76,5.52,-50.56,low
10.8,23.16,-12.34,low
11.79,6.77,-50.28,low
23.01,6.68,-33.52,low
49.32,18.88,-24.73,low
8.29,12.94,3.38,low
11.11,7.77,-40.6,low
44.23,9.87,-42.58,low
66.29,7.93,-27.3,low
65.14,12.28,-25.51,low
81.09,5.72,-59.77,low
73.15,10.17,-52.41,low
-2.53,17.34,-55.41,low
1.49,5.24,-26.66,low
45.34,4.28,-3.26,low
65.13,16.3,-15.86,low
6.45,14.2,-57.04,low
36.79,4.35,-26.52,low
16.97,6.12,-56.82,low
74.08,6.35,-0.01,low
20.04,7.81,-21.93,low
23.89,9.67,-34.35,low
55.24,20.28,-27.83,low
26.83,3.67,5.81,low
44.16,7.11,-19.41,low
4.87,7.56,-1.8,low
88.72,21.23,-30.4,low
27.7,9.53,8.31,low
19.68,14.22,-30.05,low
72.75,7.74,-39.77,low
28.91,4.25,5.2,low
3.99,13.13,-38.5,low
64.17,11.59,-46.31,low
74.53,1.64,-45.21,low
35.92,9.64,-58.13,low
-10.8,8.83,-27.17,low
70.54,11.03,-33.1,low
21.03,3.93,-4.12,low
54.39,7.01,0.6,low
78.16,9.87,-18.82,low
30.45,5.29,-27.87,low
30.69,4.07,-2.77,low
51.19,7.04,0.47,low
67.46,18.69,-46.67,low
73.02,12.54,-32.85,low
75.94,5.46,-53.73,low
80.76,7.7,-28.25,low
63.6,5.43,-41.42,low
15.33,16.93,-20.16,low
72.71,3.93,2.68,low
80.39,20.57,-57.11,low
63.17,7.88,-8.66,low
30.86,6.42,-20.78,low
35.21,5.94,6.84,low
8.09,14.1,-59.36,low
3.18,8.53,-43.17,low
47.49,4.92,-35.8,low
53.51,8.77,-15.81,low
59.68,10.36,-6.54,low
18.65,5.3,8.85,low
31.5,7.54,-58.46,low
41.92,15.36,-30.11,low
76.8,5.1,-58.2,low
76.22,13.74,6.48,low
13.48,6.05,-52.73,low
85.19,23.4,9.73,low
48.08,26.33,-56.73,low
3.88,6.94,-5.95,low
66.12,17.61,-46.42,low
1.0,5.08,-5.8,low
96.76,6.97,-41.87,low
15.61,5.33,5.91,low
75.64,1.35,-9.63,low
48.02,6.02,-7.73,low
2.07,2.67,-59.1,low
29.08,3.24,-14.01,low
11.81,3.99,-43.17,low
34.76,7.5,-5.45,low
75.07,8.72,-51.62,low
22.83,2.61,-58.32,low
80.21,3.2,-6.04,low
48.35,16.18,-34.0,low
3.71,14.42,-1.17,low
47.14,4.88,-1.24,low
43.09,7.12,-42.89,low
39.23,8.22,-45.79,low
40.65,9.49,-1.77,low
58.94,2.05,-53.02,low
67.99,7.48,-39.87,low
40.46,17.48,-28.93,low
31.21,14.85,-22.49,low
56.68,4.69,-51.53,low
24.86,8.66,8.97,low
25.52,20.2,-35.67,low
45.72,18.48,0.82,low
14.73,9.88,-29.82,low
67.93,19.06,-26.04,low
70.41,6.95,-3.12,low
49.47,13.52,-15.56,low
25.79,5.21,-58.57,low
5.56,4.23,-20.98,low
-3.22,5.73,-23.55,low
10.43,11.87,-15.14,low
86.83,15.32,-2.91,low
1.91,2.09,-37.29,low
6.75,8.96,-59.06,low
14.07,7.19,-22.01,low
42.22,2.82,-30.67,low
47.9,3.05,-38.55,low
77.03,3.18,-30.03,low
14.66,12.06,-18.79,low
9.99,4.23,-28.63,low
33.13,6.72,8.78,low
18.84,5.47,1.96,low
54.15,4.91,-18.01,low
28.14,0.5,-0.8,low
42.84,6.95,-30.37,low
54.68,10.94,-1.76,low
18.06,10.14,-11.66,low
19.68,4.9,4.83,low
75.27,7.37,7.66,low
28.65,10.76,-34.32,low
0.37,2.38,-15.23,low
62.3,15.64,-35.0,low
49.46,9.79,-0.45,low
32.09,2.95,-6.5,low
21.23,13.63,-43.43,low
26.56,28.0,-5.43,low
52.65,3.31,-44.31,low
39.36,5.0,-28.17,low
68.33,11.67,-28.31,low
68.64,9.33,-12.21,low
6.79,10.89,-10.97,low
22.34,2.37,-36.07,low
-3.74,13.01,-26.67,low
11.77,13.38,-39.09,low
15.62,9.52,-39.86,low
8.5,1.57,-50.73,low
8.37,4.24,-39.13,low
29.55,1.42,-31.07,low
94.18,3.67,-56.21,low
65.51,5.84,-51.55,low
58.76,1.24,-12.96,low
27.59,6.73,-17.59,low
81.77,3.88,-0.09,low
7.9,4.18,-18.52,low
77.65,6.1,-2.34,low
47.15,11.81,-32.02,low
60.1,6.48,-28.98,low
55.63,10.76,9.94,low
12.92,6.56,7.51,low
66.05,4.61,-36.68,low
25.54,8.04,-23.26,low
86.39,15.91,-48.45,low
87.25,9.64,-51.21,low
39.46,8.37,-25.12,low
26.48,16.0,-0.17,low
52.04,9.41,6.31,low
31.27,3.75,7.76,low
72.52,25.33,-6.3,low
23.55,2.45,-3.31,low
29.53,7.16,-19.26,low
11.95,4.75,-40.12,low
37.0,3.0,-10.04,low
42.37,12.1,2.82,low
23.24,7.69,-33.06,low
19.84,4.53,-7.54,low
52.14,11.77,-8.48,low
34.99,4.34,-28.01,low
70.85,8.32,-26.29,low
72.64,10.7,-13.57,low
30.17,9.99,-28.71,low
32.37,11.02,-39.86,low
-1.1,3.78,2.24,low
33.35,13.73,-49.15,low
28.85,10.22,4.8,low
78.72,2.81,2.32,low
30.77,7.67,8.95,low
79.98,5.52,-26.46,low
36.94,3.51,-55.98,low
52.75,5.28,-33.22,low
40.69,4.18,-47.54,low
81.82,6.65,-5.65,low
32.99,7.75,-46.4,low
60.74,10.03,-32.97,low
47.78,5.33,-9.45,low
63.11,11.24,0.55,low
13.58,4.13,-35.03,low
63.97,4.83,-22.01,low
6.32,23.75,-30.75,low
72.37,4.58,-50.28,low
39.53,14.37,-29.88,low
35.16,5.75,-54.25,low
77.34,9.67,-0.57,low
66.96,6.32,-50.12,low
7.49,11.33,4.47,low
82.75,23.7,-57.23,low
11.87,7.48,-25.65,low
4.95,13.8,-1.32,low
34.97,13.51,-59.4,low
27.15,9.38,6.9,low
31.56,7.96,-37.61,low
57.76,7.75,-39.63,low
69.79,17.17,-35.81,low
69.86,5.03,-36.92,low
67.43,5.21,2.22,low
29.38,9.56,-58.92,low
74.76,6.98,-51.3,low
14.39,7.59,-34.22,low
59.56,3.1,-54.97,low
27.94,14.59,-53.09,low
-6.7,8.77,-11.37,low
-0.31,13.38,-26.93,low
30.34,2.04,-29.99,low
51.8,5.5,-47.89,low
36.48,6.51,-10.42,low
51.09,5.32,-31.33,low
42.44,4.82,-15.05,low
57.14,5.57,-5.27,low
-8.44,8.72,-47.95,low
30.38,7.46,-7.35,low
29.45,8.02,-25.85,low
77.15,15.24,7.63,low
8.86,6.14,3.01,low
14.16,6.23,-59.87,low
23.0,17.81,-35.35,low
7.83,4.77,-50.1,low
30.71,5.84,8.53,low
43.59,12.1,-23.55,low
83.33,7.01,5.58,low
76.14,10.81,-59.15,low
13.85,4.35,-55.52,low
20.04,11.59,-55.1,low
63.71,6.11,-31.01,low
11.68,33.75,-16.25,low
71.96,5.88,-34.8,low
85.07,6.86,-15.94,low
61.92,9.19,-30.7,low
44.57,10.27,-53.72,low
54.39,8.43,-32.03,low
86.05,11.67,-19.37,low
89.81,4.29,-47.94,low
31.76,12.05,-32.17,low
35.64,1.39,-0.97,low
63.03,12.37,-40.65,low
38.47,13.58,-13.51,low
34.01,7.16,-22.66,low
89.42,8.43,4.06,low
-4.72,17.41,-9.82,low
23.84,17.12,1.6,low
19.5,3.8,-15.41,low
27.3,3.14,-11.79,low
73.47,19.76,-14.98,low
87.66,6.35,-30.14,low
50.21,7.06,-6.71,low
75.36,9.14,5.96,low
77.54,9.29,-26.4,low
87.19,10.3,-20.43,low
75.8,10.3,-21.65,low
75.91,15.6,-14.89,low
60.28,4.61,-22.83,low
29.1,2.45,9.33,low
38.19,10.83,-58.81,low
42.74,10.33,-56.53,low
34.23,13.31,-18.48,low
22.72,16.92,-0.9,low
52.7,22.94,-13.01,low
28.54,6.09,-3.26,low
43.47,3.21,-42.05,low
90.28,3.17,-3.48,low
34.98,7.03,-7.0,low
17.18,15.29,-34.73,low
28.91,16.89,-56.7,low
33.9,10.5,-45.18,low
63.16,11.16,-48.12,low
38.88,10.34,-46.32,low
72.55,3.4,-31.21,low
-4.36,5.33,2.89,low
89.25,10.95,-2.75,low
26.79,22.56,-55.15,low
32.86,14.15,-32.58,low
86.21,3.54,2.52,low
6.35,10.89,-34.67,low
61.14,9.0,-44.81,low
40.1,7.31,-25.79,low
50.53,14.66,-54.79,low
67.79,7.01,5.9,low
40.03,9.34,-17.27,low
19.31,21.4,-59.85,low
21.71,8.14,-12.39,low
39.61,10.59,-48.42,low
38.16,3.67,-31.52,low
36.5,13.97,-55.62,low
63.71,9.29,-54.85,low
71.61,6.74,-52.17,low
16.25,5.6,-16.29,low
62.47,6.73,-31.51,low
84.65,5.42,-25.4,low
41.36,18.92,-15.04,low
79.27,2.78,-59.41,low
39.09,8.68,-39.84,low
46.89,11.77,-55.55,low
66.59,7.35,-9.91,low
56.49,12.46,5.99,low
44.68,10.82,4.04,low
62.89,5.63,-27.14,low
34.21,14.52,-21.6,low
15.37,31.34,-32.36,low
51.34,6.14,-31.59,low
76.38,13.88,9.73,low
71.29,2.67,9.95,low
44.13,5.65,-1.15,low
43.25,10.43,-29.66,low
14.19,4.73,-7.41,low
32.2,9.24,-59.82,low
22.37,3.06,-0.88,low
53.63,4.7,-49.85,low
74.09,7.9,9.04,low
54.17,10.46,-24.64,low
3.31,4.45,-20.15,low
70.24,7.63,-47.27,low
7.39,9.97,-39.83,low
23.24,8.13,-1.83,low
46.94,8.3,2.23,low
46.81,7.36,-24.7,low
2.88,16.88,-10.37,low
61.73,7.26,-37.53,low
56.43,3.94,-31.37,low
64.42,7.56,-3.79,low
83.98,4.31,-12.82,low
61.48,13.08,2.2,low
60.64,18.28,-52.6,low
96.11,1.47,-15.85,low
57.56,8.11,-46.49,low
75.79,3.99,5.58,low
47.2,7.56,-56.47,low
9.86,9.8,-8.86,low
28.95,8.45,5.77,low
42.04,2.36,-4.28,low
72.68,21.52,6.56,low
15.67,8.01,-52.3,low
35.21,6.28,-13.24,low
18.99,8.51,8.07,low
39.6,7.93,-26.8,low
27.87,10.07,-28.46,low
79.02,7.14,-52.83,low
16.81,7.12,-19.05,low
80.47,9.41,-49.75,low
64.32,11.5,-54.77,low
27.86,3.05,0.56,low
-3.26,4.01,-20.97,low
24.49,7.98,5.09,low
64.54,5.92,-12.41,low
34.51,7.43,-20.67,low
4.32,4.64,-18.17,low
43.85,10.39,-22.25,low
35.59,6.84,-39.1,low
32.69,5.54,-6.36,low
53.86,16.39,-16.99,low
32.91,8.26,-15.88,low
89.17,5.37,-56.63,low
85.11,5.61,-21.49,low
26.49,10.77,7.54,low
41.3,1.41,-41.41,low
75.74,1.57,-32.52,low
-1.8,7.72,-42.98,low
52.29,5.35,-0.74,low
69.0,4.05,-52.63,low
26.88,6.45,2.22,low
20.93,17.45,-58.15,low
30.4,7.83,-45.97,low
21.97,11.33,-39.13,low
21.22,3.89,-3.31,low
58.7,6.67,-13.86,low
43.33,13.88,-36.98,low
48.77,10.41,-34.91,low
87.66,9.39,-53.64,low
-2.73,5.75,1.65,low
39.07,9.26,-1.45,low
33.36,6.52,-54.66,low
56.09,16.05,-27.79,low
50.37,7.44,-23.86,low
12.55,8.65,-56.86,low
84.05,7.95,-53.67,low
13.52,8.1,-46.11,low
10.6,11.11,4.85,low
14.86,6.24,-33.29,low
67.94,23.29,-29.11,low
24.95,1.09,-29.32,low
61.8,8.38,-46.09,low
60.77,12.05,-34.51,low
47.9,2.73,-52.76,low
17.82,3.57,-24.98,low
12.82,9.71,-20.45,low
41.67,16.11,-17.66,low
46.09,2.84,4.56,low
0.03,2.67,3.65,low
-6.01,6.1,-2.55,low
18.32,14.37,-6.19,low
37.02,11.19,-20.13,low
14.37,2.51,-37.93,low
24.08,7.14,-54.13,low
59.73,19.37,-43.06,low
53.04,12.81,-8.63,low
54.35,4.33,4.5,low
78.03,6.03,-1.91,low
10.64,10.54,-28.14,low
71.91,22.04,-17.75,low
56.64,19.46,4.16,low
-6.4,8.22,-13.61,low
42.07,4.78,-53.95,low
47.69,1.9,-8.57,low
57.11,9.54,-27.65,low
72.23,9.01,-9.11,low
0.26,3.8,-24.97,low
20.53,0.59,-51.08,low
59.43,0.99,-30.4,low
64.41,6.53,-6.08,low
42.49,13.18,-23.57,low
60.25,12.48,-49.31,low
37.04,7.28,-45.86,low
61.92,13.47,-52.52,low
80.23,4.81,-5.31,low
-7.08,1.28,-48.13,low
14.28,1.55,-39.96,low
16.99,8.43,4.26,low
66.44,10.26,-2.24,low
15.8,6.64,-15.79,low
40.13,16.28,-44.78,low
46.74,8.59,-23.71,low
59.42,6.71,9.11,low
7.09,10.34,1.59,low
32.98,20.75,-29.69,low
55.5,9.68,-23.75,low
64.0,14.97,-7.14,low
9.78,5.13,-49.71,low
2.73,6.57,-31.38,low
78.45,9.85,-45.28,low
50.57,13.54,1.0,low
-8.3,25.7,0.72,low
73.76,5.44,-25.85,low
36.5,9.44,7.62,low
33.52,12.63,-3.17,low
74.33,10.37,-56.61,low
6.54,8.21,-22.95,low
54.57,10.25,-39.24,low
72.28,4.25,-38.18,low
53.09,14.84,-17.16,low
33.9,17.53,6.29,low
64.75,12.32,-3.41,low
26.17,8.55,3.64,low
34.8,15.28,1.25,low
80.35,1.26,-29.36,low
13.86,3.96,-22.81,low
3.53,15.73,-9.78,low
70.47,4.34,-38.89,low
79.58,10.53,-4.16,low
27.77,7.92,-7.76,low
70.89,18.21,-20.64,low
80.8,4.87,4.7,low
15.73,17.48,-14.26,low
68.04,6.29,-10.14,low
27.43,1.92,-55.91,low
34.01,7.85,-52.03,low
82.62,15.91,-30.0,low
23.54,4.6,3.96,low
86.41,21.43,-43.38,low
62.28,10.13,-56.27,low
65.42,11.43,-46.48,low
84.9,11.61,-36.01,low
14.39,12.61,-42.1,low
28.37,6.31,9.64,low
55.89,16.04,-0.59,low
25.27,3.29,-57.9,low
21.92,10.5,-59.32,low
73.77,7.61,-0.13,low
40.86,1.75,-53.15,low
40.11,21.54,-33.53,low
6.29,17.0,-51.9,low
33.37,3.8,7.0,low
28.03,2.11,-30.65,low
22.11,8.51,7.74,low
3.34,4.24,-32.59,low
32.09,7.83,-53.72,low
41.52,5.11,9.29,low
-2.53,8.7,-31.42,low
63.07,8.55,-23.41,low
9.74,7.8,-25.43,low
79.18,11.99,-57.79,low
28.39,14.13,-50.49,low
17.05,2.11,8.17,low
73.55,14.16,-11.7,low
6.6,6.97,-43.01,low
27.76,21.79,-48.07,low
54.54,7.77,-12.37,low
14.19,3.18,-57.49,low
22.31,6.29,-34.09,low
64.67,7.58,-18.91,low
73.56,2.65,-14.61,low
33.81,21.93,-53.14,low
52.7,8.26,-45.08,low
61.37,5.01,-56.98,low
46.22,7.98,-28.95,low
90.06,9.02,-53.45,low
39.8,9.2,-13.96,low
45.17,10.78,-8.39,low
44.81,11.29,3.28,low
75.25,22.63,2.12,low
65.61,5.96,-3.01,low
-4.21,14.64,-35.33,low
34.8,6.24,-33.0,low
29.38,2.09,-55.32,low
64.34,9.96,5.57,low
60.01,6.7,-58.47,low
-1.5,14.17,6.78,low
63.39,4.17,-30.15,high
65.65,7.57,-42.03,high
6.07,5.14,-9.67,high
19.26,4.49,-8.85,high
51.82,10.12,-15.32,high
21.54,7.69,-44.13,high
86.4,16.79,-8.64,high
9.82,4.74,-20.62,high
13.81,4.58,8.85,high
89.31,21.29,-21.29,high
71.87,3.34,-27.36,high
32.4,3.76,5.24,high
25.45,7.7,-15.63,high
-3.11,7.79,-40.3,high
36.54,9.47,-13.32,high
72.06,9.56,-19.83,high
21.94,11.89,-41.52,high
35.86,11.67,6.73,high
63.02,28.01,-27.76,high
33.79,7.3,-45.33,high
18.77,18.75,0.84,high
-5.88,4.47,-7.36,high
20.29,11.02,-25.02,high
-2.26,7.26,-11.68,high
53.9,9.35,-13.1,high
76.32,18.96,-25.48,high
54.91,5.6,4.06,high
59.21,21.93,-57.33,high
41.2,7.79,-19.84,high
17.16,11.8,8.92,high
10.24,11.18,-8.23,high
63.15,9.17,4.93,high
78.23,6.68,-54.88,high
78.18,4.72,-50.67,high
45.91,8.48,-48.02,high
62.99,10.54,-16.25,high
44.82,8.28,-6.62,high
61.72,14.65,-53.76,high
65.4,16.54,-53.59,high
37.1,11.46,8.04,high
33.4,5.32,-49.5,high
32.44,7.48,-46.41,high
18.24,16.03,-19.97,high
39.28,5.42,-26.26,high
20.99,12.22,-58.8,high
34.1,4.36,-53.61,high
54.29,7.01,-8.51,high
27.1,15.07,-29.79,high
86.05,9.14,-58.57,high
45.94,22.46,-46.08,high
17.47,10.69,-35.39,high
29.48,13.17,-44.09,high
19.68,5.88,-55.72,high
65.63,11.17,-11.75,high
77.69,7.36,-39.47,high
12.42,5.68,-36.56,high
91.44,5.84,0.69,high
30.17,12.23,-58.29,high
22.78,6.02,-37.73,high
54.52,9.77,-6.04,high
43.27,6.45,-7.94,high
57.94,2.73,-9.03,high
26.13,7.3,-4.82,high
50.39,12.31,-45.07,high
15.85,19.86,-21.98,high
5.5,10.17,-8.15,high
94.02,4.27,-56.0,high
34.5,8.94,-3.12,high
61.97,6.61,-51.72,high
36.5,12.46,-2.7,high
9.54,3.22,-12.02,high
14.36,19.33,-38.38,high
21.45,2.92,-2.43,high
88.04,17.83,1.19,high
73.94,5.14,-35.27,high
17.17,21.59,-2.49,high
45.88,18.69,-8.29,high
95.18,9.73,-13.2,high
56.59,9.71,-22.73,high
51.45,10.45,5.8,high
15.81,18.86,-34.35,high
91.52,8.22,-51.0,high
70.09,9.57,-19.31,high
87.08,10.82,-27.66,high
91.11,8.29,-38.33,high
26.03,11.76,-14.74,high
